gene	lasso.top1_afr	lasso.top1_meta	lasso.top1_magepro	lasso.top1_afr_pv	lasso.top1_meta_pv	lasso.top1_magepro_pv	hsq_afr	hsq_afr_se	hsq_afr.pv	hsq_eur	hsq_eur_se	hsq_eur.pv	datasets	nonzeroAFR	nonzeroMAGEPRO	alpha_beta
ENSG00000198586.13	2.44010344998546e-05	0.00188450584407429	-0.00403982490897792	0.319939699105592	0.287031290254535	0.411370628630804	-0.113159	0.014258	0.05002	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	4	0.0435082124533873,0.00426551956287387
ENSG00000198589.10	-0.00142367405763766	-0.0127370018078956	-0.0116350193110157	0.349013185840932	0.936284124336824	0.763203267072759	-0.032105	0.064347	0.3914	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	0.0623748007458348,0.00242290531221235
ENSG00000198590.11	-0.00912957655691016	-0.007746784066613	-0.00663501050939574	0.594774810945959	0.532708933799185	0.490800424097925	-0.081062	0.006758	0.145	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.00753338686469802,0.000420388432332176
ENSG00000198598.6	0.00560760055502563	0.00560760055502563	0.00560760055502563	0.232888861093971	0.232888861093971	0.232888861093971	0.096749	0.115131	0.252	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000198604.10	-0.0128039913691516	-0.0128039913691516	-0.0128039913691516	0.971636255989032	0.971636255989032	0.971636255989032	0.194951	0.17138	0.1916	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000198610.10	0.026068025476477	0.026068025476477	0.026068025476477	0.0815130404577152	0.0815130404577152	0.0815130404577152	0.007555	0.130002	0.4835	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198612.10	0.00161038130246527	0.00161038130246527	0.00161038130246527	0.291601749957042	0.291601749957042	0.291601749957042	0.180605	0.157611	0.1737	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198618.5	-0.00759592986403712	-0.00759592986403712	-0.00759592986403712	0.526664049613075	0.526664049613075	0.526664049613075	-0.037362	0.102642	0.4023	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000198624.12	0.0157304518618333	0.0157304518618333	0.0157304518618333	0.136572814263966	0.136572814263966	0.136572814263966	-0.131822	0.050412	0.1236	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198625.12	0.0190717460923958	0.00210926488308982	-0.00963551201633694	0.115323846616384	0.283350723907487	0.621258623792013	0.077696	0.199699	0.3902	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	2	8	0.0622962607306452,0.00211524218045654,0.00060790986457851
ENSG00000198642.6	-0.0101332711016553	0.00299595138132425	-0.00779903212390298	0.649997829168193	0.269391084653039	0.534831571132605	-0.005653	0.071828	0.4785	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	3	0.0555240319042299,0.00516389145299371
ENSG00000198643.6	-0.00590517617850961	-0.00590517617850961	-0.00590517617850961	0.466194169353811	0.466194169353811	0.466194169353811	-0.032393	0.061937	0.3729	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198646.13	0.0104067118512623	0.0191908290695629	-0.0125791131008819	0.179944730819471	0.114636175124412	0.891884512422492	-0.052815	0.000863	0.0404	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	3	0.00386635029642377,0.00151645093405945,0.000242052781383345
ENSG00000198648.10	-0.0118757264403198	0.0515069703786164	0.0126542368205848	0.787974918173021	0.024122201604521	0.159991773159099	0.106774	0.111624	0.2258	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	10	0.0346692840173111,0.0130226555689789
ENSG00000198650.10	-0.0112852382706987	-0.0112852382706987	-0.0112852382706987	0.731685852391782	0.731685852391782	0.731685852391782	0.055127	0.096575	0.3096	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000198658.4	0.0145239335344778	0.0145239335344778	0.0145239335344778	0.145271845458385	0.145271845458385	0.145271845458385	-0.129895	0.024195	0.07582	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198663.16	-0.00887299030820476	-0.0125060048743426	-0.0116888163007209	0.582221158014077	0.876706750827984	0.768484472817891	0.183709	0.14785	0.169	NA	NA	NA	pred.wgt,pred.wgt.genoa	5	6	0.170517681211231,0.00237255796646575
ENSG00000198668.10	0.0195490951178019	0.0131623478469355	0.0687745631614266	0.11259391170464	0.15583345615643	0.0107276745397431	0.152718	0.160536	0.2285	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	4	0.213835762972857,0.0163539744805445
ENSG00000198673.10	0.0754929221955413	0.0754929221955413	0.0754929221955413	0.00783372455871604	0.00783372455871604	0.00783372455871604	0.190634	0.097605	0.03888	NA	NA	NA	pred.wgt	4	1	NA
ENSG00000198677.10	0.154205417662873	0.208613105943867	0.153361215739563	0.000185897118964506	1.22575027586843e-05	0.000193704363486505	0.33495	0.119269	0.005099	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	6	10	0.505719722014311,0.0658707482933313,0.000483973847788121
ENSG00000198680.4	0.0884037371447023	0.0884037371447023	0.0884037371447023	0.00427970492871947	0.00427970492871947	0.00427970492871947	0.103991	0.129907	0.2641	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000198682.12	0.00115176894165503	0.00115176894165503	0.00115176894165503	0.299455258979262	0.299455258979262	0.299455258979262	0.054581	0.112792	0.3538	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198690.9	0.0562745819319711	0.066730648429415	0.0722468221193359	0.0192749328893965	0.0118048497381763	0.00911871325748921	0.325257	0.120404	0.004796	NA	NA	NA	pred.wgt,pred.wgt.genoa	7	11	0.177830093985865,9.41382583682997e-05
ENSG00000198700.9	0.0693621144202888	0.0693621144202888	0.0693621144202888	0.0104366776271244	0.0104366776271244	0.0104366776271244	0.005923	0.168914	0.4901	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198707.14	-0.0104643968412681	-0.0104643968412681	-0.0104643968412681	0.670942512394401	0.670942512394401	0.670942512394401	-0.014381	0.049625	0.4239	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198711.5	0.221785858356324	0.221785858356324	0.221785858356324	6.20471115281597e-06	6.20471115281597e-06	6.20471115281597e-06	0.006394	0.131869	0.4863	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198715.11	0.387400937948011	0.398157572909703	0.41154797531981	4.28817308754447e-10	2.12224825324938e-10	8.69212029733186e-11	0.59684	0.100245	6.572e-08	NA	NA	NA	pred.wgt,pred.wgt.mesa	6	12	0.150447565203292,0.00465462391484916
ENSG00000198718.12	-0.00476417669680895	-0.00476417669680895	-0.00476417669680895	0.431440315120384	0.431440315120384	0.431440315120384	0.02955	0.101679	0.4131	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000198719.8	0.059831452123959	0.059831452123959	0.059831452123959	0.016310625379666	0.016310625379666	0.016310625379666	-0.161022	0.007575	0.06806	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198720.12	0.0450637639979115	0.0450637639979115	0.0450637639979115	0.0327061816765962	0.0327061816765962	0.0327061816765962	0.030954	0.055272	0.321	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198721.12	-0.0113011502193141	-0.00821981212781875	-0.0126433108368598	0.733027547945829	0.552503577762029	0.90729528586101	0.064251	NA	NA	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	3	0.0911541942523972,0.00324809523038423
ENSG00000198722.14	0.0542098049883186	-0.0108542488491901	0.0022478605525168	0.021239836924585	0.697956862181443	0.281110496449802	-0.101067	0.020999	0.1649	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	9.85909329487567e-74,2.7196841613427e-75
ENSG00000198723.10	-0.000988338921164233	-0.000988338921164233	-0.000988338921164233	0.339917948883108	0.339917948883108	0.339917948883108	0.127517	0.137329	0.2417	NA	NA	NA	pred.wgt	3	3	NA
ENSG00000198728.10	-0.00216881500663813	-0.00216881500663813	-0.00216881500663813	0.365357098286831	0.365357098286831	0.365357098286831	-0.073133	0.017088	0.09885	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000198729.4	0.0412197261220358	0.0412197261220358	0.0412197261220358	0.0392567367371661	0.0392567367371661	0.0392567367371661	0.412977	0.251145	0.1181	NA	NA	NA	pred.wgt	5	7	NA
ENSG00000198730.7	-0.0047833849309642	-0.0047833849309642	-0.0047833849309642	0.431992186128295	0.431992186128295	0.431992186128295	-0.177871	0.097308	0.1817	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198732.10	-0.0127604500913554	-0.0127604500913554	-0.0127604500913554	0.945948769679315	0.945948769679315	0.945948769679315	0.102039	0.131176	0.2599	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198734.10	0.0136366761050581	-0.00752492125232362	-0.00605948475510254	0.152060221946491	0.523860654769144	0.471228336618721	-0.010461	0.078939	0.4638	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0728575122297277,0.000318130538593029
ENSG00000198736.11	0.000116740290911577	0.000116740290911577	0.000116740290911577	0.318195311576437	0.318195311576437	0.318195311576437	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198740.8	-0.00282458653453466	0.0522717213218871	0.0174043043225147	0.380620226748142	0.0232685759767568	0.12543814809056	0.151264	0.162381	0.2189	NA	NA	NA	pred.wgt,pred.wgt.mesa	5	7	0.291379182907408,2.46741120789319e-06
ENSG00000198742.9	0.0454243932080399	-0.0117801473126438	-0.00618218415714344	0.0321520853059171	0.777771831621463	0.475293630715206	0.017046	0.066141	0.423	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.110212034577483,0.000804374516829897
ENSG00000198743.6	0.0332779894803722	0.0332779894803722	0.0332779894803722	0.0574202272379637	0.0574202272379637	0.0574202272379637	-0.200755	0.000239	0.01909	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198744.5	0.0279298714902514	0.0279298714902514	0.0279298714902514	0.0744180663439603	0.0744180663439603	0.0744180663439603	-0.070134	0.046535	0.2152	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198746.12	-0.0120775257859684	-0.0120775257859684	-0.0120775257859684	0.811505615551253	0.811505615551253	0.811505615551253	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198752.10	-0.0128204046291465	0.00540462158782185	-0.0112675882818876	0.997704248366422	0.235503183963144	0.730206646275636	-0.080962	0.038323	0.1843	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	3	0.0149457732402762,0.00283051067142296,4.54469109194324e-05
ENSG00000198754.5	-0.0105844911850339	-0.0105844911850339	-0.0105844911850339	0.678966971855864	0.678966971855864	0.678966971855864	0.114269	0.119901	0.2075	NA	NA	NA	pred.wgt	3	3	NA
ENSG00000198755.10	-0.0121186114637635	-0.00897255713693057	-0.0121760966367224	0.816697883742727	0.58702827743586	0.824238840448757	0.108967	0.117396	0.2296	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	3	0.040527132157492,0.000134261762901835,0.00487748732883637
ENSG00000198756.10	0.0724206440022775	0.0724206440022775	0.0724206440022775	0.00904484562424086	0.00904484562424086	0.00904484562424086	0.582336	0.153557	0.006481	NA	NA	NA	pred.wgt	12	10	NA
ENSG00000198771.10	0.0339825944210086	0.0071286584394723	0.0267291443623554	0.0555038383378342	0.214354135875678	0.0789152488256668	-0.213148	0.057619	0.1389	NA	NA	NA	pred.wgt,pred.wgt.mesa	2	3	0.091088604343136,0.0127639104367332
ENSG00000198780.11	0.0954731679089019	0.0954731679089019	0.0954731679089019	0.00307134095989917	0.00307134095989917	0.00307134095989917	0.082253	0.102322	0.2515	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000198783.5	0.0246332025357525	0.0246332025357525	0.0246332025357525	0.0874675710272717	0.0874675710272717	0.0874675710272717	0.265666	0.123732	0.02466	NA	NA	NA	pred.wgt	7	7	NA
ENSG00000198785.4	-0.00289081323377616	-0.00289081323377616	-0.00289081323377616	0.382210609534145	0.382210609534145	0.382210609534145	0.252788	0.147321	0.05733	NA	NA	NA	pred.wgt	4	3	NA
ENSG00000198791.11	-0.009957853797123	-0.009957853797123	-0.009957853797123	0.639525851960087	0.639525851960087	0.639525851960087	-0.331168	0.005234	0.01184	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198792.12	-0.00970691307107074	-0.0105972105585204	-0.00414379815111188	0.625203282489196	0.679831491946041	0.414165775331855	0.058665	0.115918	0.3475	NA	NA	NA	pred.wgt,pred.wgt.mesa	2	3	0.0672820621444466,0.00199409398389898
ENSG00000198794.11	0.208334876784399	0.0459232741184341	0.21206407655398	1.24337663593598e-05	0.0314013355897498	1.02645876151943e-05	0.605131	0.108333	2.313e-05	NA	NA	NA	pred.wgt,pred.wgt.genoa	14	15	0.200931557632093,0.0016581540848275
ENSG00000198795.10	0.0381034345686224	0.0381034345686224	0.0381034345686224	0.045548449743798	0.045548449743798	0.045548449743798	0.477171	0.345875	0.2133	NA	NA	NA	pred.wgt	5	8	NA
ENSG00000198796.6	0.00305051842980508	0.00305051842980508	0.00305051842980508	0.268560090624117	0.268560090624117	0.268560090624117	0.066386	0.107195	0.3194	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000198799.11	-0.012596875562217	-0.012596875562217	-0.012596875562217	0.895915065138164	0.895915065138164	0.895915065138164	0.138299	0.122899	0.1704	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000198805.11	-0.0018543398622084	0.00368812597128809	0.0048218386142147	0.358335372524251	0.259079242255221	0.243206382249553	-0.010506	0.103919	0.4719	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	6	0.0183806535859839,0.00188914974151094,0.00131905334701355
ENSG00000198815.8	-0.0127801290549288	-0.0127801290549288	-0.0127801290549288	0.95566841149163	0.95566841149163	0.95566841149163	0.207677	0.114138	0.04785	NA	NA	NA	pred.wgt	3	7	NA
ENSG00000198816.6	-0.00901827826347068	-0.00901827826347068	-0.00901827826347068	0.589262632353844	0.589262632353844	0.589262632353844	-0.016516	0.12778	0.464	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000198818.9	0.0107091202384679	-0.009580805953739	0.00861893878823083	0.177102937188031	0.618273231544282	0.197847739672353	0.178972	0.158618	0.1921	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	3	6	0.219306155281355,4.4122424404095e-05,0.000346681794061713
ENSG00000198821.10	0.0648913561669957	0.0648913561669957	0.0648913561669957	0.0128667291214304	0.0128667291214304	0.0128667291214304	-0.242597	0.089874	0.3273	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198824.5	-0.0105465121807056	-0.00730629901729341	0.0187273789498315	0.676402558837288	0.515391810464674	0.117337749005225	-0.060643	0.030198	0.1669	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0398199093997154,0.00168220925379799
ENSG00000198825.12	0.00297737532270759	0.00297737532270759	0.00297737532270759	0.269674698785069	0.269674698785069	0.269674698785069	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198826.10	-0.0112802382121717	-0.0112802382121717	-0.0112802382121717	0.731265849664139	0.731265849664139	0.731265849664139	-0.020131	0.100219	0.4451	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198829.6	0.0173235869842977	-0.0108856661415198	0.0320335484203724	0.125951674273313	0.700264029765303	0.0609749252081899	0.105603	0.140433	0.2742	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0746448121292096,0.000772236494135977
ENSG00000198830.10	-0.00894809607775326	-0.0126272071304485	0.0151368271377426	0.5858399070308	0.903193942229206	0.140778813195664	-0.140884	0.022088	0.06287	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0492785679123248,0.000611862440098939
ENSG00000198832.10	-0.0117386902068171	-0.0117386902068171	-0.0117386902068171	0.773503636583083	0.773503636583083	0.773503636583083	0.149088	0.099431	0.1034	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000198833.6	0.0371343651409618	0.0371343651409618	0.0371343651409618	0.0477100125761799	0.0477100125761799	0.0477100125761799	0.126347	0.10993	0.1751	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000198835.3	0.000264866376545325	-0.00625725462615434	0.00916127633952679	0.315422694655904	0.477808789927476	0.19220938376279	-0.094036	0.025881	0.1286	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0629422447840564,0.00674389507134603
ENSG00000198836.8	0.00156560498702651	-0.0100608050782893	0.00615024212113957	0.292356974330384	0.645623150665997	0.226067263715495	-0.118592	0.064865	0.1926	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0963605712633237,0.00098582214794438
ENSG00000198837.9	-0.0112945786571106	-0.0112945786571106	-0.0112945786571106	0.732472488965442	0.732472488965442	0.732472488965442	-0.085192	0.012102	0.07129	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000198839.9	-0.0127520476471188	-0.0120143149641712	-0.0119078382845625	0.9422978096121	0.803805064947883	0.791526294191257	-0.165487	0.055933	0.1324	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0124552678758897,0.000209794332324387
ENSG00000198841.3	-0.0115267064549858	-0.0115267064549858	-0.0115267064549858	0.7529531578705	0.7529531578705	0.7529531578705	-0.070386	0.022631	0.118	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198843.12	-0.00318869579283465	-0.00608894953869066	0.0149151060856716	0.389480603436228	0.472199464225908	0.14238624103165	-0.006361	0.113261	0.4842	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	2	8	0.0903953009592685,0.00325246426217314,0.0182385838918526
ENSG00000198844.10	-0.00483270649114442	-0.00483270649114442	-0.00483270649114442	0.433414112248954	0.433414112248954	0.433414112248954	0.029746	0.08152	0.3919	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000198846.5	0.180283754810497	0.180283754810497	0.180283754810497	5.1386801372579e-05	5.1386801372579e-05	5.1386801372579e-05	-0.091267	0.086439	0.2606	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198848.12	-0.0111488991084279	-0.00331032497864303	0.00271709560762368	0.720495294223806	0.392505201581374	0.273687564488827	-0.005642	0.10909	0.4856	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	4	0.0833478750768069,0.00926915818515206
ENSG00000198851.9	0.0337178176717478	0.0337178176717478	0.0337178176717478	0.056216060256068	0.056216060256068	0.056216060256068	-0.016722	0.080925	0.4437	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000198853.11	0.0174336115735444	0.0174336115735444	0.0174336115735444	0.12525226018527	0.12525226018527	0.12525226018527	0.088311	0.110484	0.241	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198854.5	0.00146357229830651	0.00146357229830651	0.00146357229830651	0.294087151316159	0.294087151316159	0.294087151316159	-0.120143	0.016509	0.148	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198855.6	0.00134223907940578	0.00134223907940578	0.00134223907940578	0.296161471295729	0.296161471295729	0.296161471295729	0.02937	0.099684	0.4127	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000198856.12	-0.00981740745848358	-0.00981740745848358	-0.00981740745848358	0.631419229505494	0.631419229505494	0.631419229505494	0.147347	0.124095	0.1636	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000198858.9	-0.0124303296269275	-0.0124303296269275	-0.0124303296269275	0.862801898056097	0.862801898056097	0.862801898056097	-0.272152	0.00509	0.08166	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198860.11	-0.00113186255136655	0.0299897118434425	-0.012818302555285	0.342881185219218	0.0673199047043017	0.989623775058518	0.102571	0.153964	0.3003	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	3	0.0999859077737119,0.0663991750277007,0.0116720593373275
ENSG00000198862.13	-0.00241038393931015	0.0257487024301405	0.0269053461490684	0.370879495125649	0.0828000326065442	0.0782377486454264	-0.163339	4.4e-05	0.0004987	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	18	0.0202105278049223,0.0107142620098721
ENSG00000198863.7	0.0348180580831233	0.0348180580831233	0.0348180580831233	0.0533173389760851	0.0533173389760851	0.0533173389760851	-0.043299	0.025126	0.2288	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198865.9	0.0608157864997494	0.0608157864997494	0.0608157864997494	0.0155747006300079	0.0155747006300079	0.0155747006300079	-0.013281	0.199058	0.4815	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000198868.3	0.043568375118756	0.043568375118756	0.043568375118756	0.0351100139590036	0.0351100139590036	0.0351100139590036	-0.056781	0.149142	0.398	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000198870.7	-0.0127919908215555	-0.0127919908215555	-0.0127919908215555	0.962738162069081	0.962738162069081	0.962738162069081	0.271472	0.261593	0.2221	NA	NA	NA	pred.wgt	3	1	NA
ENSG00000198873.11	-0.00962226515830489	-0.00962226515830489	-0.00962226515830489	0.620532820203151	0.620532820203151	0.620532820203151	0.008722	0.157403	0.4843	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000198874.12	-0.00881120105547373	-0.0128127849593631	-0.0108647665731505	0.579277360959424	0.980599323656802	0.698726874851085	0.064251	NA	NA	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	3	0.038158246702779,0.00125153149345086,0.0278993052806576
ENSG00000198876.12	-7.709771493003e-05	-0.0119702186864414	-0.012598575802393	0.321871471017286	0.798621120089368	0.896309281504219	0.015634	0.050986	0.409	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	3	0.0110910614825505,0.000449252558890985
ENSG00000198879.11	0.0869941393800735	0.00245427448040425	0.0613074613866216	0.0045720285628656	0.2778147943232	0.0152197300879295	0.239976	0.149296	0.09275	NA	NA	NA	pred.wgt,pred.wgt.genoa	3	6	0.243754533340666,0.00135534738725236
ENSG00000198885.9	-0.0056579035624047	0.0109276164559552	-0.0118326389190202	0.458302855452117	0.175081368337105	0.783309795155694	-0.31203	0.008554	0.01677	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0229487177507261,0.00653137590090223
ENSG00000198887.8	0.0249738227672782	-0.00161861963808407	0.0348940551119878	0.0860134193777989	0.353191903189107	0.0531229335306328	0.142484	0.127556	0.1978	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.0772248118985871,0.00300799642326327
ENSG00000198890.7	0.0269987699503061	-0.00697481087422491	0.0244806646978845	0.0778810250379581	0.502993986235181	0.0881272184551938	0.384631	0.186438	0.09109	NA	NA	NA	pred.wgt,pred.wgt.mesa	3	13	0.143662678975243,0.00274318030072491
